Gender,Age,Debt,Married,BankCustomer,Industry,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,ZipCode,Income,Approved,AgeNorm,DebtNorm,YearsEmployedNorm,CreditScoreNorm,IncomeNorm,AgeLog,DebtLog,YearsEmployedLog,CreditScoreLog,IncomeLog
1,37.58,0.0,1,1,Energy,White,0.0,0,0,0,0,Temporary,00000,0,1,0.5048090457812876,-0.957943532788621,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,0.675106378311709,-1.673699316498593,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
1,32.33,2.5,1,1,Energy,White,1.25,0,0,0,1,ByBirth,00280,0,0,0.0624166270134348,-0.4554164474569039,-0.29131170779740395,-0.49397619743508525,-0.19556051634407481,0.24218247167394144,-0.18115197866706215,-0.03330979789866904,-0.7395704503769633,-0.9341639144381613
1,18.08,6.75,0,0,CommunicationServices,White,0.04,0,0,0,0,ByBirth,00140,0,0,-1.1383627953564512,0.39887959760701525,-0.6529042897576776,-0.49397619743508525,-0.19556051634407481,-1.4087529017374045,0.765930987813671,-1.0560945292262123,-0.7395704503769633,-0.9341639144381613
1,38.25,10.125,0,0,Financials,White,0.125,0,0,0,0,ByBirth,00160,0,0,0.561266744938328,1.0772911628048334,-0.6275031579670798,-0.49397619743508525,-0.19556051634407481,0.7260637063239541,1.1966260501952692,-0.951972001779199,-0.7395704503769633,-0.9341639144381613
1,30.67,2.5,1,1,InformationTechnology,Black,2.25,0,0,0,1,ByOtherMeans,00340,0,0,-0.07746364253982885,-0.4554164474569039,0.007525136797863474,-0.49397619743508525,-0.19556051634407481,0.09098054597313242,-0.18115197866706215,0.4540540209348871,-0.7395704503769633,-0.9341639144381613
1,18.58,5.71,1,1,Real Estate,White,0.54,0,0,0,0,ByBirth,00120,0,0,-1.0962301840452273,0.1898283301090209,-0.5034858674600438,-0.49397619743508525,-0.19556051634407481,-1.3321931497531678,0.5942568875404616,-0.5358131090581945,-0.7395704503769633,-0.9341639144381613
0,19.17,5.415,1,1,ConsumerDiscretionary,Black,0.29,0,0,0,0,ByBirth,00080,484,0,-1.0465137026979825,0.1305301340398783,-0.5781950786088607,-0.49397619743508525,-0.10266149875942093,-1.244328350472106,0.5406914009150153,-0.7705857652879792,-0.7395704503769633,1.006620875525631
0,18.17,10.0,0,0,Materials,Black,0.165,0,0,0,0,ByBirth,00340,0,0,-1.1307789253204308,1.0521648085382476,-0.615549684183269,-0.49397619743508525,-0.19556051634407481,-1.3948251820278081,1.1831637101221155,-0.9056668761680456,-0.7395704503769633,-0.9341639144381613
1,24.58,13.5,0,0,Healthcare,Latino,0.0,0,0,0,0,ByBirth,00000,0,0,-0.5906388483105384,1.7557027280026514,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,-0.5410763305583949,1.5122932040666461,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
1,16.25,0.835,1,1,CommunicationServices,White,0.085,1,0,0,0,ByOtherMeans,00200,0,0,-1.2925681527555313,-0.7900994862878276,-0.6394566317508905,-0.49397619743508525,-0.19556051634407481,-1.7071685236767802,-0.9504638381174736,-0.9999536908137862,-0.7395704503769633,-0.9341639144381613
1,21.17,0.875,0,0,Energy,Black,0.25,0,0,0,0,ByBirth,00280,204,0,-0.8779832574530863,-0.78205905292252,-0.5901485523926714,-0.49397619743508525,-0.15640473207285707,-0.9645135930208162,-0.9247721812356696,-0.8123325049583112,-0.7395704503769633,0.7363677927586896
1,23.92,0.585,0,0,InformationTechnology,Black,0.125,0,0,0,0,ByBirth,00240,1,0,-0.6462538952413539,-0.8403521948209992,-0.6275031579670798,-0.49397619743508525,-0.19536857622509826,-0.6184414914100398,-1.1249570178404265,-0.951972001779199,-0.7395704503769633,-0.7166320391612877
1,17.67,4.46,1,1,Energy,White,0.25,0,0,0,0,ByOtherMeans,00080,0,0,-1.1729115366316547,-0.061435212556837676,-0.5901485523926714,-0.49397619743508525,-0.19556051634407481,-1.473044189497683,0.3486486742787648,-0.8123325049583112,-0.7395704503769633,-0.9341639144381613
0,16.5,1.25,1,1,Materials,White,0.25,0,1,1,0,ByBirth,00108,98,0,-1.2715018470999193,-0.7066799901227625,-0.5901485523926714,-0.2883268922793307,-0.17675038468437218,-1.6645831130468738,-0.7075534726167906,-0.8123325049583112,0.007192585449686604,0.507932463006912
1,23.25,12.625,1,1,Energy,White,0.125,0,1,2,0,ByBirth,00000,5552,0,-0.7027115943983943,1.5798182481365504,-0.6275031579670798,-0.0826775871235762,0.8700910242137732,-0.6991036095755844,1.4381374421616138,-0.951972001779199,0.44402095833296623,1.7717263243069028
1,17.58,10.0,1,1,Industrials,Black,0.165,0,1,1,0,ByBirth,00120,1,0,-1.1804954066676754,1.0521648085382476,-0.615549684183269,-0.2883268922793307,-0.19536857622509826,-1.4873458091590677,1.1831637101221155,-0.9056668761680456,0.007192585449686604,-0.7166320391612877
0,28.44695288256691,1.5,1,1,Healthcare,Latino,0.0,0,1,2,1,ByBirth,00200,105,0,-0.2647892027905198,-0.6564272815895907,-0.6648577635414882,-0.0826775871235762,-0.17540680385153626,-0.12441998076356216,-0.5820264885724602,-1.108075678098596,0.44402095833296623,0.5293732387566066
1,29.5,0.58,1,1,Industrials,White,0.29,0,1,1,0,ByBirth,00340,2803,0,-0.17605395300809332,-0.8413572489916626,-0.5781950786088607,-0.2883268922793307,0.3424476371472162,-0.02042951711410598,-1.1287213319355114,-0.7705857652879792,0.007192585449686604,1.5572875246317155
1,18.83,0.415,0,0,Energy,White,0.165,0,1,1,0,ByBirth,00200,1,0,-1.0751638783896151,-0.8745240366235559,-0.615549684183269,-0.2883268922793307,-0.19536857622509826,-1.294643356847839,-1.2601276588520367,-0.9056668761680456,0.007192585449686604,-0.7166320391612877
0,21.75,1.75,0,0,Research,Other,0.0,0,0,0,0,ByBirth,00160,0,0,-0.8291094283320665,-0.606174573056419,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,-0.8880806593634843,-0.4684735190861056,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
1,23.0,0.75,1,1,CommunicationServices,White,0.5,0,0,0,1,ByOtherMeans,00320,0,0,-0.7237779000540063,-0.8071854071891059,-0.5154393412438545,-0.49397619743508525,-0.19556051634407481,-0.7297736765392853,-1.0069705932711728,-0.5706927379986325,-0.7395704503769633,-0.9341639144381613
0,18.25,10.0,1,1,Industrials,White,1.0,0,1,1,0,ByBirth,00120,1,0,-1.124037707510635,1.0521648085382476,-0.3660209189462208,-0.2883268922793307,-0.19536857622509826,-1.3824997712881355,1.1831637101221155,-0.18941347421806598,0.007192585449686604,-0.7166320391612877
1,25.42,0.54,1,1,Industrials,White,0.165,0,1,1,0,ByBirth,00272,444,0,-0.5198560613076816,-0.8493976823569701,-0.615549684183269,-0.2883268922793307,-0.11033910351848324,-0.44544903594081003,-1.1592718371068402,-0.9056668761680456,0.007192585449686604,0.9796078953320075
1,35.75,2.415,1,1,Industrials,White,0.125,0,1,2,0,ByBirth,00220,1,0,0.3506036883822076,-0.47250236835818227,-0.6275031579670798,-0.0826775871235762,-0.19536857622509826,0.5312806027339991,-0.21044322281203076,-0.951972001779199,0.44402095833296623,-0.7166320391612877
0,16.08,0.335,1,1,Healthcare,Latino,0.0,0,1,1,0,ByBirth,00160,126,0,-1.3068932406013476,-0.890604903354171,-0.6648577635414882,-0.2883268922793307,-0.17137606135302855,-1.7364806156458865,-1.3294652983202053,-1.108075678098596,0.007192585449686604,0.5860977711941573
0,31.92,3.125,1,1,Healthcare,Latino,3.04,0,1,2,1,ByBirth,00200,4,0,0.02786788573823134,-0.3297846761239746,0.24360624402812475,-0.0826775871235762,-0.1947927558681686,0.20554954088729696,0.014599402854795529,0.7424363947461299,0.44402095833296623,-0.42907054169925507
1,69.17,9.0,1,1,Healthcare,Latino,4.0,0,1,1,0,ByBirth,00070,6,0,3.166747428424425,0.8511539744055606,0.5304896148395815,-0.2883268922793307,-0.19440887563021547,2.4455211368964367,1.069610740635761,1.0249919028027485,0.007192585449686604,-0.3234747336752096
1,32.92,2.5,1,1,ConsumerStaples,White,1.75,0,1,2,1,ByBirth,00720,0,0,0.1121331083606795,-0.4554164474569039,-0.14189328549977023,-0.0826775871235762,-0.19556051634407481,0.2941149457030761,-0.18115197866706215,0.23264898909167267,0.44402095833296623,-0.9341639144381613
1,16.33,2.75,1,1,ConsumerStaples,White,0.665,0,1,1,0,ByBirth,00080,21,0,-1.2858269349457356,-0.4051637389237322,-0.46613126188563536,-0.2883268922793307,-0.1915297738455671,-1.6934744102858965,-0.098953566631559,-0.43237925370035296,0.007192585449686604,0.03590460823299347
1,22.17,12.125,1,1,Energy,White,3.335,0,1,2,1,ByBirth,00180,173,0,-0.7937180348306381,1.479312831070207,0.33176311318372864,-0.0826775871235762,-0.16235487576113036,-0.8339394853900284,1.3935937711999715,0.8358429364832376,0.44402095833296623,0.6849135417936212
0,57.58,2.0,1,1,Healthcare,Latino,6.5,0,1,1,0,ByBirth,00000,10,0,2.1901134982302506,-0.5559218645232473,1.27758172632775,-0.2883268922793307,-0.19364111515430923,1.9112255512198444,-0.36480777995358116,1.5623748429027122,0.007192585449686604,-0.18162726704388005
1,18.25,0.165,1,1,Real Estate,White,0.25,0,0,0,1,ByOtherMeans,00280,0,0,-1.124037707510635,-0.9247767451567277,-0.5901485523926714,-0.49397619743508525,-0.19556051634407481,-1.3824997712881355,-1.4917467384041723,-0.8123325049583112,-0.7395704503769633,-0.9341639144381613
1,23.42,1.0,1,1,Energy,White,0.5,0,0,0,1,ByOtherMeans,00280,0,0,-0.6883865065525779,-0.7569326986559342,-0.5154393412438545,-0.49397619743508525,-0.19556051634407481,-0.678428039730726,-0.8478807018944824,-0.5706927379986325,-0.7395704503769633,-0.9341639144381613
0,15.92,2.875,1,1,Materials,White,0.085,0,0,0,0,ByBirth,00120,0,0,-1.320375676220939,-0.3800373846571463,-0.6394566317508905,-0.49397619743508525,-0.19556051634407481,-1.7643362092843209,-0.05988762679043937,-0.9999536908137862,-0.7395704503769633,-0.9341639144381613
0,24.75,13.665,1,1,Materials,Black,1.5,0,0,0,0,ByBirth,00280,1,0,-0.576313760464722,1.7888695156345447,-0.2166024966485871,-0.49397619743508525,-0.19536857622509826,-0.5214722087740332,1.525774008226401,0.10632969892221877,-0.7395704503769633,-0.7166320391612877
1,48.75,26.335,0,0,Healthcare,Latino,0.0,1,0,0,1,ByBirth,00000,0,0,1.4460515824740336,4.335676784095687,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,1.4276718715479728,2.2676665800799145,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
1,23.5,2.75,1,1,Healthcare,Latino,4.5,0,0,0,0,ByBirth,00160,25,0,-0.6816452887427822,-0.4051637389237322,0.6799080371372151,-0.49397619743508525,-0.1907620133696609,-0.6687481129450074,-0.098953566631559,1.1513111929722029,-0.7395704503769633,0.08833155207496926
1,18.58,10.29,1,1,Healthcare,Latino,0.415,0,0,0,0,ByBirth,00080,0,0,-1.0962301840452273,1.1104579504367265,-0.5408404730344523,-0.49397619743508525,-0.19556051634407481,-1.3321931497531678,1.2141665614685782,-0.6480077603292135,-0.7395704503769633,-0.9341639144381613
1,27.75,1.29,1,1,Financials,Black,0.25,0,0,0,1,ByOtherMeans,00140,0,0,-0.32351809259737757,-0.6986395567574549,-0.5901485523926714,-0.49397619743508525,-0.19556051634407481,-0.19531114072214104,-0.686559018881787,-0.8123325049583112,-0.7395704503769633,-0.9341639144381613
0,31.75,3.0,0,0,Research,Other,0.0,0,0,0,0,ByBirth,00160,20,0,0.013542797892415012,-0.3549110303905605,-0.6648577635414882,-0.49397619743508525,-0.19172171396454368,0.19022628613161693,-0.02206208729037201,-1.108075678098596,-0.7395704503769633,0.021305131350186485
0,24.83,4.5,1,1,Industrials,White,1.0,0,0,0,1,ByBirth,00360,6,0,-0.5695725426549263,-0.05339477919153019,-0.3660209189462208,-0.49397619743508525,-0.19440887563021547,-0.5122914802757532,0.3573450955180049,-0.18941347421806598,-0.7395704503769633,-0.3234747336752096
1,19.0,1.75,0,0,Energy,White,2.335,0,0,0,1,ByBirth,00112,6,0,-1.0608387905437988,-0.606174573056419,0.03292626858846119,-0.49397619743508525,-0.19440887563021547,-1.2693789329838936,-0.4684735190861056,0.48827147179220703,-0.7395704503769633,-0.3234747336752096
0,16.33,0.21,1,1,ConsumerStaples,White,0.125,0,0,0,0,ByBirth,00200,1,0,-1.2858269349457356,-0.9157312576207568,-0.6275031579670798,-0.49397619743508525,-0.19536857622509826,-1.6934744102858965,-1.4465933775258835,-0.951972001779199,-0.7395704503769633,-0.7166320391612877
0,18.58,10.0,1,1,Real Estate,White,0.415,0,0,0,0,ByBirth,00080,42,0,-1.0962301840452273,1.0521648085382476,-0.5408404730344523,-0.49397619743508525,-0.1874990313470594,-1.3321931497531678,1.1831637101221155,-0.6480077603292135,-0.7395704503769633,0.24622163340099007
1,16.25,0.0,0,0,ConsumerStaples,White,0.25,0,0,0,0,ByBirth,00060,0,0,-1.2925681527555313,-0.957943532788621,-0.5901485523926714,-0.49397619743508525,-0.19556051634407481,-1.7071685236767802,-1.673699316498593,-0.8123325049583112,-0.7395704503769633,-0.9341639144381613
1,23.0,0.75,1,1,CommunicationServices,White,0.5,1,0,0,1,ByOtherMeans,00320,0,0,-0.7237779000540063,-0.8071854071891059,-0.5154393412438545,-0.49397619743508525,-0.19556051634407481,-0.7297736765392853,-1.0069705932711728,-0.5706927379986325,-0.7395704503769633,-0.9341639144381613
1,21.17,0.25,0,0,Energy,Black,0.25,0,0,0,0,ByBirth,00280,204,0,-0.8779832574530863,-0.9076908242554493,-0.5901485523926714,-0.49397619743508525,-0.15640473207285707,-0.9645135930208162,-1.4078451031765706,-0.8123325049583112,-0.7395704503769633,0.7363677927586896
1,17.5,22.0,0,1,Healthcare,Other,0.0,0,0,0,1,Temporary,00450,100000,1,-1.187236624477471,3.46429481813049,-0.6648577635414882,-0.49397619743508525,18.99845138131169,-1.5001166379340725,2.0619423511282693,-1.108075678098596,-0.7395704503769633,2.6789654639466227
1,19.17,0.0,0,0,CommunicationServices,Asian,0.0,0,0,0,1,ByOtherMeans,00500,1,1,-1.0465137026979825,-0.957943532788621,-0.6648577635414882,-0.49397619743508525,-0.19536857622509826,-1.244328350472106,-1.673699316498593,-1.108075678098596,-0.7395704503769633,-0.7166320391612877
1,36.75,0.125,0,0,Energy,White,1.5,0,0,0,1,ByBirth,00232,113,1,0.43486891100465574,-0.9328171785220352,-0.2166024966485871,-0.49397619743508525,-0.1738712828997238,0.6107386629620696,-1.5333720872209011,0.10632969892221877,-0.7395704503769633,0.5522074639037178
1,21.25,1.5,1,1,Industrials,White,1.5,0,0,0,0,ByBirth,00150,8,1,-0.8712420396432906,-0.6564272815895907,-0.2166024966485871,-0.49397619743508525,-0.19402499539226237,-0.9538530322775067,-0.5820264885724602,0.10632969892221877,-0.7395704503769633,-0.24460418438736906
0,18.08,0.375,0,1,InformationTechnology,Latino,10.0,0,0,0,1,ByOtherMeans,00300,0,1,-1.1383627953564512,-0.8825644699888634,2.323510682411186,-0.49397619743508525,-0.19556051634407481,-1.4087529017374045,-1.294292133690216,2.069973396852733,-0.7395704503769633,-0.9341639144381613
0,33.67,0.375,1,1,InformationTechnology,White,0.375,0,0,0,0,ByBirth,00300,44,1,0.1753320253275156,-0.8825644699888634,-0.552793946818263,-0.49397619743508525,-0.1871151511091063,0.3588420110250644,-1.294292133690216,-0.6860132147888574,-0.7395704503769633,0.26048918835153706
1,48.58,0.205,0,0,Financials,White,0.25,1,1,11,0,ByBirth,00380,2732,1,1.4317264946282173,-0.9167363117914202,-0.5901485523926714,1.7681661592782147,0.3288198886998806,1.417541227487885,-1.4515267362103441,-0.8123325049583112,1.937547029986266,1.5492386517546055
1,33.67,1.25,1,1,Industrials,White,1.165,0,0,0,0,ByBirth,00120,0,0,0.1753320253275156,-0.7066799901227625,-0.31671283958800167,-0.49397619743508525,-0.19556051634407481,0.3588420110250644,-0.7075534726167906,-0.08434881102440192,-0.7395704503769633,-0.9341639144381613
0,29.5,1.085,0,0,Utilities,White,1.0,0,0,0,0,ByBirth,00280,13,0,-0.17605395300809332,-0.7398467777546558,-0.3660209189462208,-0.49397619743508525,-0.19306529479737958,-0.02042951711410598,-0.798292454701572,-0.18941347421806598,-0.7395704503769633,-0.10594285839833616
1,30.17,1.085,0,0,Energy,White,0.04,0,0,0,0,ByBirth,00170,179,0,-0.11959625385105292,-0.7398467777546558,-0.6529042897576776,-0.49397619743508525,-0.161203235047271,0.0438816052300309,-0.798292454701572,-1.0560945292262123,-0.7395704503769633,0.6955529389052841
1,40.83,3.5,1,1,ConsumerDiscretionary,Asian,0.5,0,0,0,0,ByOtherMeans,01160,0,0,0.7786710193042441,-0.254405613324217,-0.5154393412438545,-0.49397619743508525,-0.19556051634407481,0.9144809980969448,0.11826514198732002,-0.5706927379986325,-0.7395704503769633,-0.9341639144381613
1,34.83,2.5,0,0,Industrials,White,3.0,0,0,0,0,ByOtherMeans,00200,0,0,0.27307968356955514,-0.4554164474569039,0.23165277024431405,-0.49397619743508525,-0.19556051634407481,0.45624588181271936,-0.18115197866706215,0.729248729662464,-0.7395704503769633,-0.9341639144381613
1,28.567006768777826,4.0,0,0,ConsumerDiscretionary,White,0.085,0,0,0,1,ByBirth,00411,0,0,-0.25467283534226703,-0.15390019625787363,-0.6394566317508905,-0.49397619743508525,-0.19556051634407481,-0.11237821393603226,0.24379212603165012,-0.9999536908137862,-0.7395704503769633,-0.9341639144381613
1,20.42,0.0,1,1,Energy,White,0.0,0,0,0,0,Temporary,00000,0,0,-0.9411821744199224,-0.957943532788621,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,-1.0663693082312802,-1.673699316498593,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
0,33.25,2.5,0,0,Energy,White,2.5,0,0,0,1,ByBirth,00000,2,0,0.13994063182608724,-0.4554164474569039,0.08223434794668033,-0.49397619743508525,-0.1951766361061217,0.3227694028369624,-0.18115197866706215,0.5522729777931663,-0.7395704503769633,-0.5893840494127651
1,34.08,2.5,1,1,Energy,White,1.0,0,0,0,0,ByBirth,00460,16,0,0.20988076660271907,-0.4554164474569039,-0.3660209189462208,-0.49397619743508525,-0.1924894744404499,0.3936366867679889,-0.18115197866706215,-0.18941347421806598,-0.7395704503769633,-0.04501045745643741
0,25.25,12.5,1,1,Real Estate,White,1.0,0,0,0,1,ByBirth,00180,1062,0,-0.534181149153498,1.5546918938699645,-0.3660209189462208,-0.49397619743508525,0.008279890009029386,-0.4645543973678673,1.4271566785323315,-0.18941347421806598,-0.7395704503769633,1.2528854364659934
1,34.75,2.5,1,1,InformationTechnology,Asian,0.5,0,0,0,0,ByBirth,00348,0,0,0.26633846575975945,-0.4554164474569039,-0.5154393412438545,-0.49397619743508525,-0.19556051634407481,0.44963032169263495,-0.18115197866706215,-0.5706927379986325,-0.7395704503769633,-0.9341639144381613
1,27.67,0.75,1,1,Materials,Black,0.165,0,0,0,1,ByBirth,00220,251,0,-0.3302593104071733,-0.8071854071891059,-0.615549684183269,-0.49397619743508525,-0.14738354648095886,-0.20355812613890187,-1.0069705932711728,-0.9056668761680456,-0.7395704503769633,0.8011487469293296
1,47.33,6.5,1,1,Energy,White,1.0,0,0,0,1,ByBirth,00000,228,0,1.326394966350157,0.3486268890738435,-0.3660209189462208,-0.49397619743508525,-0.15179816921741968,1.341966827759459,0.7268650479725512,-0.18941347421806598,-0.7395704503769633,0.7711127862641375
0,34.83,1.25,0,0,ConsumerDiscretionary,Black,0.5,0,0,0,1,ByBirth,00160,0,0,0.27307968356955514,-0.7066799901227625,-0.5154393412438545,-0.49397619743508525,-0.19556051634407481,0.45624588181271936,-0.7075534726167906,-0.5706927379986325,-0.7395704503769633,-0.9341639144381613
0,33.25,3.0,0,0,ConsumerStaples,White,2.0,0,0,0,0,ByBirth,00180,0,0,0.13994063182608724,-0.3549110303905605,-0.06718407435095339,-0.49397619743508525,-0.19556051634407481,0.3227694028369624,-0.02206208729037201,0.34796946588189764,-0.7395704503769633,-0.9341639144381613
1,28.0,3.0,1,1,Industrials,White,0.75,0,0,0,1,ByBirth,00300,67,0,-0.30245178694176555,-0.3549110303905605,-0.44073013009503764,-0.49397619743508525,-0.18270052837264547,-0.16968643539949071,-0.02206208729037201,-0.3663892260873639,-0.7395704503769633,0.39005329309730963
0,39.08,4.0,1,1,Energy,White,3.0,0,0,0,0,ByBirth,00480,0,0,0.6312068797149598,-0.15390019625787363,0.23165277024431405,-0.49397619743508525,-0.19556051634407481,0.7879970649788021,0.24379212603165012,0.729248729662464,-0.7395704503769633,-0.9341639144381613
1,42.75,4.085,1,1,ConsumerStaples,White,0.04,0,0,0,0,ByBirth,00108,100,0,0.9404602467393447,-0.13681427535659524,-0.6529042897576776,-0.49397619743508525,-0.17636650444641905,1.047302985586772,0.2638757698124225,-1.0560945292262123,-0.7395704503769633,0.5142093153948493
